,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
507,The risk was underestimated.,The risk could have been underestimated.,"[-0.49347264  3.3674896   3.3081162  ... -0.45481816 -1.1328925
  1.8142359 ]","[-0.9673534   5.618998    2.0255582  ...  0.25189185 -0.2994495
  1.5342617 ]"
508,The challenge was unexpected.,The challenge may have been unexpected.,"[-0.9509298   0.8241545  -0.04398765 ... -0.6471713  -1.4684994
  1.53503   ]","[-1.585433    0.7293395  -0.12141531 ... -0.03888152 -2.3493445
  1.3670577 ]"
509,The problem was complex.,The problem might have been complex.,"[ 0.14113736  0.44035682  3.009446   ... -0.01988452 -2.6300035
  1.2462219 ]","[-1.275814    0.84301347  2.032889   ...  0.15301032 -2.8009439
  1.1627128 ]"
510,The concert was sold out.,The concert might have been sold out.,"[-0.06870619 -0.93136597  1.1449445  ...  0.08058139 -2.8956425
  2.1950781 ]","[-1.7319     -1.5603954   0.75272715 ...  1.5437033  -4.0751314
  1.2003136 ]"
511,The play was captivating.,The play could have been captivating.,"[-0.23980904  0.57919174  1.8987786  ... -0.36871013  0.5020164
  1.8316082 ]","[-1.7191297   1.5628704   1.2341788  ... -0.07819632  0.7402473
  1.4541918 ]"
512,The movie was entertaining.,The movie may have been entertaining.,"[-0.21769586  0.80068463  2.0606415  ... -1.018465    0.74232894
  3.196006  ]","[-2.220386    0.99528795  1.340274   ... -0.77300483 -0.15468653
  1.6242714 ]"
513,The book was insightful.,The book might have been insightful.,"[-0.23782226 -0.5575017   2.4379723  ... -0.875667    2.1338995
  2.0306573 ]","[-3.0665872  -0.1744384   1.8420502  ...  0.17927171  1.6981534
  2.092958  ]"
514,The article was informative.,The article could have been informative.,"[ 0.01713333  1.7271731   2.2440863  ... -2.5589976   1.0323887
  1.3260622 ]",[-1.9502099  1.1915159  1.7906622 ... -2.3218188  1.9580692  1.6237403]
515,The news was shocking.,The news may have been shocking.,"[-1.5085852   2.907778    0.7524182  ... -0.11498751 -0.808119
  2.0535526 ]","[-4.1568217   3.0943654   0.39378452 ...  0.06772888 -2.539739
  1.8760844 ]"
516,The report was comprehensive.,The report might have been comprehensive.,"[ 0.01390778 -1.335565    1.6863987  ... -2.1566513   1.3679157
  1.8505018 ]","[-2.6808436  -0.5838528   1.145239   ... -0.94789314 -0.8177909
  2.063334  ]"
517,The presentation was persuasive.,The presentation could have been persuasive.,"[-1.4288305   1.3031417   0.25488406 ... -1.6957138   0.44947997
  2.3719194 ]","[-2.3632877   1.0413009   0.20685598 ... -1.3162447   1.4292171
  2.7338107 ]"
518,The speech was inspiring.,The speech may have been inspiring.,[-1.5287958  5.2214346  1.0972741 ... -1.0412313  1.2317705  1.5013707],"[-3.1248267   3.8151872   0.94569886 ... -0.79724544  0.7056126
  1.1030027 ]"
519,The lecture was engaging.,The lecture might have been engaging.,[-1.383107   0.2019052 -0.2844298 ... -1.8048999  1.0851352  2.8830628],"[-3.566049   -1.4009521  -0.74853307 ... -1.4708089   0.10444609
  2.8078907 ]"
520,The discussion was productive.,The discussion could have been productive.,"[ 1.8069179  -2.7409425   0.8590852  ... -1.088783   -0.32719117
  0.9209417 ]","[ 0.28119904 -1.4584242   0.54283804 ... -0.27273983 -0.06625496
  1.0315689 ]"
521,The debate was lively.,The debate may have been lively.,"[-0.8943591  -3.389548    0.5083866  ... -0.29518127 -2.8167422
  4.4265947 ]","[-1.4235276  -3.3323257  -0.48361555 ...  1.0555636  -3.1217656
  4.128318  ]"
522,The argument was convincing.,The argument might have been convincing.,[ 1.8473297  3.1453903  1.8836479 ... -2.0514584  1.2699965  3.214835 ],"[-0.82413155  1.8058277   2.0159335  ... -1.8630205   0.8412245
  3.5632908 ]"
523,The evidence was compelling.,The evidence could have been compelling.,[ 1.051398   4.236231   1.3184032 ... -0.6246096  2.3402781  4.289417 ],"[-0.7903535   5.114994    1.2313982  ... -0.63584006  2.264663
  3.4110844 ]"
524,The conclusion was logical.,The conclusion may have been logical.,"[ 1.5697937   1.2010691  -0.47511935 ... -0.09042718  1.3417231
  1.9682786 ]","[-0.78573895  0.27405712 -0.2954395  ...  0.31896752  0.05517169
  1.8491662 ]"
525,The recommendation was sound.,The recommendation might have been sound.,"[ 0.01930803  2.966622    0.8548236  ... -0.8267681   2.735557
  1.7172076 ]","[-1.9346193e+00  3.1380436e+00  7.1417195e-01 ...  9.3814306e-04
  2.2036192e+00  1.8097152e+00]"
526,The decision was wise.,The decision could have been wise.,[0.05660319 4.758694   0.44530973 ... 0.20847623 2.9847271  2.9063172 ],[-1.5124089  5.904548   0.7768771 ...  0.2737114  3.1752887  1.7437593]
527,The action was timely.,The action may have been timely.,[1.8548721  4.0184135  0.68093866 ... 0.1915399  0.45798922 1.6395102 ],"[ 0.759731    4.254142    1.0629078  ...  0.91148365 -0.2412018
  1.8964264 ]"
528,The response was immediate.,The response might have been immediate.,"[ 0.21928386  4.993011    0.26099706 ... -0.536334    0.3428863
  1.2074745 ]","[-1.556299    4.856364    0.07109962 ...  0.08292668 -0.5409213
  1.1992673 ]"
529,The reaction was positive.,The reaction could have been positive.,"[ 1.0866314   5.7910433   1.2337162  ... -0.17536442 -1.4116571
  2.509936  ]","[-0.30486837  6.638453    1.2078851  ...  0.6040846  -1.7900323
  2.6589236 ]"
530,The outcome was favorable.,The outcome may have been favorable.,[ 1.3287978  3.7162957  1.1163098 ... -1.2346874  2.7215877  2.5500603],"[-0.60477585  2.8017573  -0.0132792  ...  0.12842189  0.15725811
  2.0893059 ]"
531,The result was successful.,The result might have been successful.,"[ 0.66148436  4.894513   -0.09477858 ... -1.3318609   0.7389461
  3.2501502 ]","[-1.0206575   4.735429   -0.60811216 ... -0.18457565 -0.40409803
  3.4884076 ]"
532,The impact was significant.,The impact could have been significant.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[-1.1849324   6.977105    0.3822279  ...  1.0092756  -0.27980354
  0.8948025 ]"
533,The effect was noticeable.,The effect may have been noticeable.,"[ 0.5087198   3.1482322   1.1492927  ...  0.46998414 -1.6133995
  0.00526646]","[-0.58142376  3.857191    0.89346486 ...  1.7237023  -1.7269899
  0.7421907 ]"
534,The change was substantial.,The change might have been substantial.,"[ 0.24286631  0.6668516   1.7731774  ...  0.42940798 -1.1502621
  0.3827872 ]","[-2.1642678   1.6256387   1.1506646  ...  1.8643984  -2.3069103
  0.78598374]"
535,The improvement was remarkable.,The improvement could have been remarkable.,"[ 1.8437716   1.2329216   1.50865    ... -0.68997806  0.26287645
  0.73556495]","[-0.10085944  3.6220517   0.8436944  ...  0.3730392   0.61076295
  0.9844921 ]"
536,The progress was steady.,The progress may have been steady.,"[ 1.5127847   0.6262234   2.4471776  ... -0.4922374   0.41399536
  1.9185479 ]","[ 0.4004647   0.35100272  1.5338707  ...  0.43893167 -1.5036287
  1.7537063 ]"
537,The growth was substantial.,The growth might have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.773447   0.9397425  1.7445313 ...  1.2598848 -1.6772755  1.3790005]
538,The development was rapid.,The development could have been rapid.,"[ 0.2566218  -0.68685776  1.1364877  ... -0.9071744  -0.55381334
  1.8924391 ]","[-0.38384208  2.2491453   1.0910851  ...  0.38329926  0.0504063
  1.7170737 ]"
539,The expansion was significant.,The expansion may have been significant.,[ 1.1985776  0.8337008  2.294886  ... -1.1229941  0.6293913  1.2469478],"[-1.1205703   1.1660106   1.5942227  ...  0.34718853 -0.35445783
  1.1129779 ]"
540,The contraction was minimal.,The contraction might have been minimal.,"[ 1.5722309  -0.29000214  1.2522984  ... -0.80619514  0.40429226
  1.3337971 ]","[ 0.4229985   0.6776228   1.0339924  ...  0.04850266 -0.16312627
  0.55486566]"
541,The reduction was substantial.,The reduction could have been substantial.,"[ 0.47844115  0.50960445  1.13146    ... -1.1005942  -0.6283475
  1.8425958 ]","[-0.43922734  3.321678    0.39687678 ...  0.23494901 -0.3280839
  1.657443  ]"
542,The decline was temporary.,The decline may have been temporary.,"[ 1.1526386  -0.6679712  -0.76535463 ...  0.40822402  1.5977621
  2.1791627 ]","[ 0.07185919  0.63604385 -0.6011032  ...  1.5263078   0.26251453
  1.6917139 ]"
543,The recovery was strong.,The recovery might have been strong.,[ 2.5321522  0.8761811  2.2032118 ... -2.2869341  1.3904638  2.4011462],"[ 0.6207606   0.9899243   1.4503214  ... -0.59406155 -0.45230955
  1.7302326 ]"
544,The rebound was swift.,The rebound could have been swift.,[ 1.1336644  2.918792  -0.4918577 ... -0.5854176  1.3736513  2.7868862],"[ 0.20644948  4.462533   -0.7513446  ...  0.18423805  1.1727825
  2.186357  ]"
545,The resilience was remarkable.,The resilience may have been remarkable.,"[ 0.43430048  3.1191278   0.5593728  ... -0.6739806  -2.169365
  1.0971264 ]","[-0.3696725   2.9703345   0.8661772  ...  0.25431463 -2.82728
  0.7143793 ]"
546,The adaptability was impressive.,The adaptability might have been impressive.,"[ 0.3238981   1.8633109   1.1816708  ... -2.4359262  -1.3501223
  0.03689497]",[-0.3003701  2.1374104  0.989591  ... -1.78272   -1.2609252  0.4170452]
547,The innovation was groundbreaking.,The innovation could have been groundbreaking.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]","[-0.18520723  5.2843184   1.0172884  ... -0.6571522  -0.32345444
 -0.37314397]"
548,The creativity was inspiring.,The creativity may have been inspiring.,"[-1.9186046   1.5331264   0.33403182 ... -0.25369278 -1.171006
 -0.30055282]","[-2.6150124   2.1869228   0.4246948  ...  0.80923194 -1.4764549
 -0.6357264 ]"
549,The ingenuity was remarkable.,The ingenuity might have been remarkable.,[-0.4929951  1.767375   0.8607738 ... -2.1660368 -1.8900433 -0.0383743],"[-1.2634484   1.9455216   0.80684674 ... -1.041824   -1.8243293
  0.18704918]"
550,The intelligence was exceptional.,The intelligence could have been exceptional.,[-1.6235565  5.488822   1.5969732 ... -1.2936883 -1.8591273  1.9046366],[-2.3493927  6.8211055  1.443736  ... -0.5805926 -1.0209177  1.8084328]
551,The skill was impressive.,The skill may have been impressive.,"[ 0.89890224  3.4204311   0.5792429  ... -1.2291428   0.44755107
  2.1489253 ]","[-0.2640979   3.6590836   0.31411546 ... -0.07627178 -0.6967253
  1.4412793 ]"
552,The talent was extraordinary.,The talent might have been extraordinary.,"[-1.5459545   4.6403418   0.3414904  ... -0.48576617 -1.6888943
  1.9190037 ]",[-1.4367964  4.131454   0.169283  ...  0.9313172 -3.1589165  1.4223306]
553,The ability was remarkable.,The ability could have been remarkable.,"[ 0.46150583  6.5275865   1.344058   ... -1.0861171   0.37369788
  1.398465  ]","[-0.3646609   7.370041    1.5745748  ... -0.02540431  1.3948525
  1.0146658 ]"
554,The potential was unlimited.,The potential may have been unlimited.,"[ 0.5135133   5.8366904   1.8547376  ...  0.46696663 -1.6746204
  0.16624334]","[-0.6563231   5.9038343   1.7108114  ...  1.0335443  -1.9432662
  0.43670446]"
555,The capacity was immense.,The capacity might have been immense.,"[-1.646724    1.6122856   2.32382    ... -0.34497327 -2.1100984
  1.3958985 ]",[-2.4991536  2.0400825  1.8986887 ...  0.6529582 -3.0328577  0.7104692]
556,The power was significant.,The power could have been significant.,"[ 0.08875144  6.1839433   1.5002486  ... -1.4296895  -1.523479
 -0.10236468]","[-0.4168105   7.78917     1.4290445  ... -0.49465844 -0.46882433
  0.44745836]"
557,The strength was impressive.,The strength may have been impressive.,"[ 0.32841733  3.2526982   1.5787141  ...  0.26478466 -1.2459395
  0.45971912]","[-0.67590934  3.0206828   1.6222192  ...  1.1031227  -2.9903257
  0.49415585]"
558,The influence was considerable.,The influence might have been considerable.,"[-0.11027394  4.4212236   0.83709276 ...  0.6167045   0.3478017
  0.364103  ]","[-0.79127055  4.289034    0.9753951  ...  1.8729805  -0.05116067
  0.79473317]"
559,The impact was far-reaching.,The impact could have been far-reaching.,[-1.2262886  4.3600316  0.6895128 ...  0.5234955  0.2088875  0.7054617],"[-1.7507317   6.026291   -0.35732633 ...  0.9089431  -0.00893285
  1.006887  ]"
560,The legacy was enduring.,The legacy may have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.2019112   1.0719507  -0.01094703 ...  0.59166336 -2.0988817
  0.1751615 ]"
561,The contribution was invaluable.,The contribution might have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.20717041  3.1223743   0.31566545 ... -0.05732348  0.929663
  0.6420193 ]"
562,The value was immeasurable.,The value could have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.386422    4.892514    0.5890801  ...  0.05991802  1.4148859
  0.4510994 ]"
563,The experience was unforgettable.,The experience may have been unforgettable.,"[-0.82815295  2.583783    1.4626285  ... -1.0020206   0.6015688
  2.153362  ]","[-2.5255132   2.7800756   0.65891516 ... -0.39247188 -1.0347536
  1.2226584 ]"
564,The learning was significant.,The learning might have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.2219497   1.9928261   1.4803667  ...  0.8273551  -0.78657836
 -0.01576652]"
565,The growth was substantial.,The growth could have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.4574907  2.6520197  1.3710845 ...  0.6688315 -0.3111334  1.730382 ]
566,The development was impressive.,The development may have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-1.1277516  -0.01648979  0.9738474  ...  0.6044485  -1.3792692
  1.3814622 ]"
567,The progress was remarkable.,The progress might have been remarkable.,"[ 0.8975188   1.6444381   1.9151907  ... -0.7019312  -0.06331392
  1.4681461 ]","[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
568,The advancement was significant.,The advancement could have been significant.,"[ 1.2460907   2.1680007   1.3295437  ... -0.71964544 -0.12358046
  1.116023  ]","[ 0.04564118  3.316755    1.1813715  ...  0.26853713 -0.10781924
  1.3407362 ]"
569,The success was well-deserved.,The success may have been well-deserved.,"[ 1.3747951   3.8289654  -0.31113452 ... -0.81287557 -0.4662554
  2.593409  ]","[-0.03421426  3.3544016  -0.38774008 ... -0.02746556 -1.5023147
  1.7055951 ]"
570,The achievement was remarkable.,The achievement might have been remarkable.,"[ 0.90422785  3.5375218   0.2102093  ... -0.7132109  -0.20905523
  2.647004  ]","[-0.40283927  3.0320685   0.24906708 ...  0.41631365 -0.8763623
  1.6464163 ]"
571,The accomplishment was significant.,The accomplishment could have been significant.,"[ 1.4679649   3.8262908   0.65001726 ... -0.7470396  -0.15878706
  1.6711746 ]","[ 0.46561193  4.553372    0.7035317  ... -0.3904306   1.2035152
  1.1458851 ]"
572,The victory was sweet.,The victory may have been sweet.,"[ 1.2756195   4.3891525   1.0791147  ...  0.00540271 -1.3062055
  2.9894638 ]","[ 0.11404423  2.7016218   0.5547165  ...  0.9231243  -2.2541218
  1.4306815 ]"
573,The defeat was bitter.,The defeat might have been bitter.,"[-1.0150745e+00  3.9261260e+00 -4.1280618e-01 ... -7.6485577e-04
 -1.9932684e+00  2.9342444e+00]",[-1.301256   4.5651703 -1.1203057 ...  0.1746175 -1.8861015  1.7642845]
574,The competition was fierce.,The competition could have been fierce.,"[ 1.7390274  -0.14806218  0.56798166 ... -0.40002814 -3.181765
  3.7379818 ]","[ 1.5322644   0.26761502  0.1568032  ... -0.14016388 -1.9464463
  3.2745988 ]"
575,The challenge was daunting.,The challenge may have been daunting.,"[-1.486854    0.6170224   0.5391957  ... -0.64356154 -2.6717682
  1.9102783 ]","[-1.6035215   0.95605725  0.43667698 ...  0.12587366 -3.0942318
  1.430657  ]"
576,The task was difficult.,The task might have been difficult.,"[-0.1109889   1.8811176   3.0422282  ... -0.22128117 -2.0516791
  2.5853744 ]","[-0.6783605   1.7383953   1.9624392  ... -0.17250754 -1.8538882
  2.4624765 ]"
577,The problem was complex.,The problem could have been complex.,"[ 0.14113736  0.44035682  3.009446   ... -0.01988452 -2.6300035
  1.2462219 ]","[-1.0017372   2.132178    2.0097587  ... -0.22314571 -1.220671
  1.5324327 ]"
578,The solution was simple.,The solution may have been simple.,[2.676948   4.9025373  0.4684661  ... 0.4148112  0.38922524 0.34268793],"[ 0.44563302  3.7601955   0.73375005 ...  1.0796149  -1.3533431
  0.81577694]"
579,The car is reliable.,The car might be reliable.,"[ 0.89905393  5.0264616   1.0106951  ... -0.35762787 -2.202477
  3.978067  ]",[-0.8819089  4.0118837  1.0561203 ... -0.1253319 -2.999489   3.9441645]
580,The engine is powerful.,The engine could be powerful.,"[-0.69375324  5.6496725   1.8160557  ... -1.497072   -3.1562934
  3.019801  ]",[-1.2851444  5.6693587  2.3280053 ... -1.565558  -2.4904103  2.784295 ]
581,The brakes are responsive.,The brakes may be responsive.,[ 2.0591338  5.4693217  2.6136088 ... -1.153753  -1.9112098  1.6945302],[ 1.6704124  5.987623   2.5312345 ... -0.6767582 -3.2916174  2.125794 ]
582,The tires are new.,The tires might be new.,"[-0.11845107  2.6972537   1.1411035  ... -0.19886093 -2.7444758
  3.2385292 ]","[-0.60880333  1.5011964   1.5339915  ... -0.09613448 -3.4355185
  2.8986826 ]"
583,The transmission is smooth.,The transmission could be smooth.,[ 2.5359256  4.7668085  2.987018  ... -1.3447887 -2.2803884  1.7864282],[ 2.094318   4.9129753  2.8052027 ... -1.9449459 -1.3060731  1.816862 ]
584,The steering is precise.,The steering may be precise.,"[-1.9968681   3.853786    2.5376914  ...  0.21451858  0.61134654
  0.4686945 ]","[-3.1182463   4.293267    2.7535744  ...  0.8737473  -1.551247
  0.42318678]"
585,The handling is excellent.,The handling might be excellent.,"[ 0.00289376  2.7546072   1.8663661  ... -0.8630432   1.6406748
  1.3208203 ]","[-0.74749786  2.2392943   1.8094801  ... -0.6959608  -0.41981137
  1.4850658 ]"
586,The acceleration is quick.,The acceleration could be quick.,[-1.1650193  2.5912147  1.0405349 ... -0.5222669 -2.1198392  1.5555928],"[-0.5495545   3.3691719   1.0175451  ... -0.19160394 -1.4134246
  1.929223  ]"
587,The fuel efficiency is good.,The fuel efficiency may be good.,[ 0.4835432  2.2351773  3.0187385 ... -1.6181539 -2.5154939  1.626862 ],"[-0.23520048  2.6142528   3.003228   ... -1.8682429  -3.6835294
  1.2562239 ]"
588,The comfort is exceptional.,The comfort might be exceptional.,"[ 0.0668153   1.3831738   1.1013759  ... -0.28587002  2.0998232
  0.5039541 ]","[-0.41548276  0.37591037  0.50120157 ... -0.08216996  1.4813315
  0.9159203 ]"
589,The safety features are advanced.,The safety features could be advanced.,"[ 1.5651587   2.8146508   1.6481704  ... -0.38978538 -0.505259
  2.6617491 ]","[ 1.2819158   2.811058    1.8042889  ... -0.67688143 -0.3861997
  2.6521194 ]"
590,The technology is innovative.,The technology may be innovative.,"[ 0.33741707  4.1585855   1.5392287  ... -1.0702076  -2.6657634
  1.5761964 ]",[-0.5406676  3.985699   2.051096  ... -1.1709789 -3.9110892  1.5153729]
591,The design is stylish.,The design might be stylish.,"[-1.7326508  -0.8524853  -0.15299836 ... -1.1485236  -1.6756252
  2.785199  ]","[-2.485751   -1.6359707   0.13366301 ... -1.08357    -3.4179535
  2.4977696 ]"
592,The interior is spacious.,The interior could be spacious.,"[-1.518472   -4.360524    1.4433876  ...  0.04449938  0.12005536
  1.829182  ]","[-1.817679   -3.808151    1.1505642  ...  0.15287451 -0.15822701
  1.5936538 ]"
593,The exterior is attractive.,The exterior may be attractive.,"[-2.030465   -2.6268957   0.40995637 ... -0.55027515 -1.7201357
  2.47957   ]","[-2.1626084  -2.6179106   0.9395442  ... -0.18298636 -2.720297
  1.7145087 ]"
594,The price is affordable.,The price might be affordable.,[ 1.432958   3.5638206  2.0678935 ... -0.7553013 -2.2400107  2.0170083],[ 0.1879081  3.2347944  1.8388938 ... -0.5408513 -3.7878761  2.0300524]
595,The value is exceptional.,The value could be exceptional.,"[-1.1630129   3.329385    0.98826104 ...  0.14865175  0.5881735
  2.2094    ]","[-0.7245994   3.097082    1.1409945  ...  0.11162528  0.3810843
  1.7727648 ]"
596,The purchase was a good investment.,The purchase may have been a good investment.,"[-0.53724635  1.441185    1.2433865  ... -0.40430757  0.90143526
  1.9154986 ]","[-2.4996889   2.6630144   1.5562999  ...  0.04258042 -0.2825425
  1.5591313 ]"
597,The maintenance is minimal.,The maintenance might be minimal.,[ 3.8631454  0.2864074  3.0307019 ... -1.8390102 -1.252246   1.4839156],"[ 2.2759306  -0.29848143  2.5592492  ... -1.3506492  -3.156583
  1.2340045 ]"
598,The repairs are infrequent.,The repairs could be infrequent.,"[ 1.9325808   0.7519951   1.9206384  ... -0.18490958 -1.062019
  2.0488453 ]","[ 2.059709    1.9797503   2.2896457  ... -0.19500156 -1.0202745
  2.2389426 ]"
599,The driving experience is enjoyable.,The driving experience may be enjoyable.,"[-1.543376    0.90671235  0.4445047  ... -0.6273149  -0.15218545
  1.0386611 ]","[-1.9703244   0.46398377  0.47122544 ... -0.8978866  -0.93213624
  1.224538  ]"
600,The journey was pleasant.,The journey might have been pleasant.,[ 2.8571522 -1.685051   2.4169793 ... -0.3431242  0.6589507  1.5071974],"[ 0.82056767 -1.2284563   0.7157258  ...  0.57438505 -0.96675557
  1.1834152 ]"
601,The trip was memorable.,The trip could have been memorable.,"[ 1.4688727   0.17911844  2.05125    ... -0.8802196   0.75613093
  1.369828  ]","[ 0.39983252  1.4372071   1.2159504  ... -0.64190465  1.5070633
  2.0920718 ]"
602,The destination was beautiful.,The destination may have been beautiful.,"[-0.02255609 -0.15550262  1.8143803  ... -0.3525287   1.0342195
  1.9798588 ]","[-1.5852153   0.04998878  0.96730846 ...  0.07106904 -0.38262776
  0.8345131 ]"
603,The scenery was breathtaking.,The scenery might have been breathtaking.,[-1.6832364 -3.351049   1.7672087 ... -1.0609906  0.8609411  1.4589225],"[-2.418239   -3.6179535   0.61564445 ... -0.35304376  0.00372434
  0.6549732 ]"
604,The adventure was exciting.,The adventure could have been exciting.,"[ 0.35705915  1.0480685   1.4433764  ... -0.7772332   0.2513854
  2.8765187 ]","[-0.7433203   1.642187    0.5114132  ... -0.45660752  1.1106081
  1.5878013 ]"
605,The experience was unforgettable.,The experience may have been unforgettable.,"[-0.82815295  2.583783    1.4626285  ... -1.0020206   0.6015688
  2.153362  ]","[-2.5255132   2.7800756   0.65891516 ... -0.39247188 -1.0347536
  1.2226584 ]"
606,The memory is cherished.,The memory might be cherished.,"[-1.1896969   3.3541489   2.470456   ... -2.285977   -0.23496851
  2.1362169 ]",[-1.6325792  2.8224976  2.1765394 ... -1.8380529 -1.3097383  2.07346  ]
607,The moment was special.,The moment could have been special.,"[-1.5343649   1.0330265   0.5425831  ...  0.20854545  0.4037932
  0.80923116]",[-1.0040466  2.8027053 -0.2604089 ...  0.6558599  1.2624714  1.1311662]
608,The feeling was overwhelming.,The feeling may have been overwhelming.,[-1.6942012  2.8064158  0.7851726 ... -0.3489936  2.0046494  0.7704462],"[-3.0288994   3.3251958   0.7216199  ...  0.72482955 -0.06896603
  1.1580745 ]"
609,The emotion was intense.,The emotion might have been intense.,"[-2.0706248   3.5562348   2.656962   ... -0.20093825 -0.87284976
  1.543835  ]",[-2.7931917  3.1001236  2.1860998 ...  0.6156839 -1.407541   1.326114 ]
610,The reaction was immediate.,The reaction could have been immediate.,"[ 0.19949384  6.0172396  -0.5242261  ...  0.40161777 -0.38279858
  3.28449   ]","[-0.8260945   7.4430375   0.65354794 ...  1.0854708  -1.7032855
  3.1352189 ]"
611,The response was positive.,The response may have been positive.,"[ 0.9489439   3.752274    1.1766624  ... -1.0378059  -0.17526217
  1.0364184 ]","[-1.100672    4.1304317   0.83233774 ... -0.12570418 -1.4426461
  1.0240066 ]"
612,The outcome was favorable.,The outcome might have been favorable.,[ 1.3287978  3.7162957  1.1163098 ... -1.2346874  2.7215877  2.5500603],"[-0.37077028  2.745721   -0.23873936 ... -0.15723188  0.39273432
  2.4045007 ]"
613,The result was successful.,The result could have been successful.,"[ 0.66148436  4.894513   -0.09477858 ... -1.3318609   0.7389461
  3.2501502 ]","[-0.6700945   5.300771   -0.41005167 ... -0.46869403  0.7307884
  3.0266652 ]"
614,The impact was significant.,The impact may have been significant.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]",[-1.2786596  4.918351   1.120052  ...  1.5651588 -1.4833815  0.9955541]
615,The effect was noticeable.,The effect might have been noticeable.,"[ 0.5087198   3.1482322   1.1492927  ...  0.46998414 -1.6133995
  0.00526646]","[-0.42059427  3.8582761   0.9929766  ...  1.5889828  -1.3490497
  0.9401212 ]"
616,The change was substantial.,The change could have been substantial.,"[ 0.24286631  0.6668516   1.7731774  ...  0.42940798 -1.1502621
  0.3827872 ]","[-1.0366995   3.5195713   1.163557   ...  1.3190432  -0.33909842
  0.6010992 ]"
617,The improvement was remarkable.,The improvement may have been remarkable.,"[ 1.8437716   1.2329216   1.50865    ... -0.68997806  0.26287645
  0.73556495]","[-0.13240933  2.2837589   1.4411479  ...  0.96455806 -0.8807689
  0.7269139 ]"
618,The progress was steady.,The progress might have been steady.,"[ 1.5127847   0.6262234   2.4471776  ... -0.4922374   0.41399536
  1.9185479 ]","[ 0.34032783  0.130769    1.5404387  ...  0.39709535 -0.95884603
  1.8122237 ]"
619,The growth was substantial.,The growth could have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.4574907  2.6520197  1.3710845 ...  0.6688315 -0.3111334  1.730382 ]
620,The development was rapid.,The development may have been rapid.,"[ 0.2566218  -0.68685776  1.1364877  ... -0.9071744  -0.55381334
  1.8924391 ]","[-1.1051252  -0.15769736  1.1869928  ...  0.55402553 -1.2300832
  1.6329527 ]"
621,The expansion was significant.,The expansion might have been significant.,[ 1.1985776  0.8337008  2.294886  ... -1.1229941  0.6293913  1.2469478],"[-1.1837156   1.0893888   1.448157   ...  0.4351819   0.05575488
  1.1947393 ]"
622,The contraction was minimal.,The contraction could have been minimal.,"[ 1.5722309  -0.29000214  1.2522984  ... -0.80619514  0.40429226
  1.3337971 ]","[ 0.55840826  2.1065643   0.8789207  ... -0.13883692  1.0103018
  0.9054832 ]"
623,The reduction was substantial.,The reduction may have been substantial.,"[ 0.47844115  0.50960445  1.13146    ... -1.1005942  -0.6283475
  1.8425958 ]","[-0.72076607  2.6745975   0.78413284 ...  0.47996828 -1.6743771
  1.4773942 ]"
624,The decline was temporary.,The decline might have been temporary.,"[ 1.1526386  -0.6679712  -0.76535463 ...  0.40822402  1.5977621
  2.1791627 ]","[ 0.12015585  0.92122287 -0.6614526  ...  1.5207957   0.51748276
  1.5271827 ]"
625,The recovery was strong.,The recovery could have been strong.,[ 2.5321522  0.8761811  2.2032118 ... -2.2869341  1.3904638  2.4011462],"[ 0.77892417  3.3402607   0.93988127 ... -1.1738502   0.7639564
  1.4725901 ]"
626,The rebound was swift.,The rebound may have been swift.,[ 1.1336644  2.918792  -0.4918577 ... -0.5854176  1.3736513  2.7868862],"[-0.19412485  2.1964924  -0.08242802 ...  0.84284276 -0.30746132
  2.0232663 ]"
627,The resilience was remarkable.,The resilience might have been remarkable.,"[ 0.43430048  3.1191278   0.5593728  ... -0.6739806  -2.169365
  1.0971264 ]","[-0.11137538  2.690332    0.7803149  ...  0.12806794 -2.1207938
  0.77043194]"
628,The adaptability was impressive.,The adaptability could have been impressive.,"[ 0.3238981   1.8633109   1.1816708  ... -2.4359262  -1.3501223
  0.03689497]","[-0.2030433   2.997514    0.6066051  ... -1.546582   -0.02121804
  0.55553174]"
