,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
562,The tailor stitched the garment perfectly.,The garment was stitched perfectly by the tailor.,[ 1.314524   2.0647533  1.317763  ... -0.6591991  1.1329873  0.6459233],"[ 0.9201096   2.0680804   1.4022241  ... -1.0746627   1.6983689
  0.59511626]"
563,The seamstress meticulously sewed the seams.,The seams were meticulously sewed by the seamstress.,"[ 5.3613377   1.8471442   2.2718446  ... -0.18981239  0.38486758
 -0.93034863]","[ 3.1469443   1.401884    1.824599   ... -0.70325387  0.6199969
 -1.0412414 ]"
564,The designer created a stunning dress.,A stunning dress was created by the designer.,"[-0.34417173 -2.470648   -1.8629519  ... -1.3561968  -0.43129307
  0.7399692 ]","[-1.7592711  -1.3591161  -1.7242552  ... -0.78996176 -0.93137765
  1.3540847 ]"
565,The model elegantly showcased the clothing.,The clothing was elegantly showcased by the model.,"[-0.26072645 -1.287047   -0.7144879  ... -1.3796088  -1.3323542
  1.2926137 ]","[-0.54231197 -1.2575725   0.6889199  ... -1.1691387  -1.5808151
 -0.19237354]"
566,The photographer expertly captured the fashion shoot.,The fashion shoot was expertly captured by the photographer.,"[-2.2125072  -2.4998682   1.368323   ... -0.10581842 -0.8318483
  2.554843  ]","[-1.5639968  -4.0604     -0.34227696 ... -0.3874112  -2.4164677
  2.1352937 ]"
567,The editor carefully reviewed the images.,The images were carefully reviewed by the editor.,"[ 0.23908278  0.6148759   1.5808182  ... -0.59342915  0.6657988
  2.419342  ]","[-3.2665472  -0.00501211 -0.07828169 ...  0.06804106 -1.0201895
  1.9576666 ]"
568,The magazine published the photos.,The photos were published by the magazine.,"[-1.9847121  -1.1268641   0.60605913 ... -1.2758908  -2.2658904
  2.4102604 ]","[-4.046569   -1.3254822  -0.09779012 ... -0.21202224 -3.7249212
  2.6387715 ]"
569,The reader admired the images.,The images were admired by the reader.,"[ 0.17219107  0.5186711  -0.14526784 ... -1.0223794  -0.63172215
  2.0747535 ]","[-3.5058084   1.0540836   0.22891462 ... -0.1333179   0.16095528
  2.2468417 ]"
570,The teacher graded the exams fairly.,The exams were graded fairly by the teacher.,[ 1.1191095  2.786599   2.003979  ... -2.8878407 -0.9007577  2.2302969],"[-0.82707196  0.13881937  0.893059   ... -1.2790177  -2.0092444
  2.3660374 ]"
571,The student studied diligently for the test.,Diligent studying for the test was done by the student.,[-1.8027784  3.8040373  1.0589345 ... -1.8332515 -0.9531353  1.986723 ],"[-2.0345316   2.771359    2.122222   ... -0.12304458  0.06810389
  1.0100602 ]"
572,The professor lectured on quantum physics.,A lecture on quantum physics was given by the professor.,[-0.7586114  3.0836668  1.7915918 ... -2.36797   -1.4316959  2.3737283],"[-2.0952635   3.2457082   0.64805275 ... -2.1502807  -2.1222034
  2.944422  ]"
573,The researcher conducted a thorough study.,A thorough study was conducted by the researcher.,"[ 0.3676798  -2.4193456   1.2077318  ... -0.12094603 -0.5101833
  0.45423025]","[-0.55784893 -1.5448176   1.1455594  ... -0.9094666  -0.32337728
  1.3053937 ]"
574,The scientist analyzed the results.,The results were analyzed by the scientist.,"[-1.0503336   4.338232    2.5775268  ...  0.08274341 -4.0340986
  3.1257086 ]","[ 1.007453    2.1839044   0.6399225  ... -0.51166415 -1.5956014
  3.1463227 ]"
575,The doctor diagnosed the patient's condition.,The patient's condition was diagnosed by the doctor.,"[-0.09440386  6.8954253   2.435142   ... -1.2474005   0.88554573
  2.9579902 ]",[ 1.8295314  2.9772792  2.446555  ... -1.2716786  1.38093    1.1923306]
576,The nurse provided compassionate care.,Compassionate care was provided by the nurse.,"[ 3.5083091   6.0231385   2.0707996  ... -0.19936533  1.9137169
  0.68112564]","[ 1.571578    3.79633     1.7971268  ... -0.37085515  1.5087358
  1.6623747 ]"
577,The therapist helped the client cope with stress.,The client was helped to cope with stress by the therapist.,[ 1.8810306  7.6262717 -0.641205  ... -0.659436   2.9768515  1.4526958],"[ 0.24521399  5.423254   -0.04379946 ... -0.4304863   0.8373582
  1.8218569 ]"
578,The lawyer presented a compelling argument.,A compelling argument was presented by the lawyer.,[-0.3785583  3.8021696  1.091718  ... -2.3418126  0.8227478  1.8723829],"[-0.039166    2.6190312   0.31733763 ... -1.4136605  -0.16628726
  3.0604815 ]"
579,The judge carefully considered the evidence.,The evidence was carefully considered by the judge.,[0.28939942 2.1424844  2.0043626  ... 0.35657173 0.75952584 3.6253974 ],[-0.5774495  2.7024057  2.6813045 ...  0.7546718  2.0154018  3.574463 ]
580,The jury deliberated the case.,The case was deliberated by the jury.,[-1.5132    -1.1512786  2.178749  ...  1.4904597 -2.9004724  7.0056295],"[-1.0120862  -0.53949696  0.93889767 ...  0.13400327  1.0283169
  3.5748646 ]"
581,The witness provided crucial testimony.,Crucial testimony was provided by the witness.,"[ 2.4984581   3.4712322   1.7369343  ... -0.40038204  2.542226
  0.70260763]","[-0.5134836   3.2316556   0.46318474 ...  1.4705982   1.4684439
  2.4669929 ]"
582,The police officer apprehended the suspect.,The suspect was apprehended by the police officer.,"[ 2.9563072   7.4168453   0.4454572  ... -1.6802752  -0.33325282
  3.0610695 ]","[ 1.3607095   5.0145464   1.1433111  ... -1.3181456  -0.29438147
  1.3456695 ]"
583,The firefighter bravely rescued the victims.,The victims were bravely rescued by the firefighter.,[ 3.6098247  7.7913666  2.654473  ... -1.1463561 -1.2644193  1.4250424],"[ 1.2936127   7.31686     2.2502358  ... -1.1017604  -2.375093
  0.09557742]"
584,The paramedic skillfully treated the injuries.,The injuries were skillfully treated by the paramedic.,"[ 3.2079248   6.079939    0.36446968 ... -1.2732416  -0.4483845
  1.9394116 ]","[-0.01186471  6.329527    0.258448   ... -1.4036903  -0.18979758
  1.7220082 ]"
585,The rescuer saved the stranded climbers.,The stranded climbers were saved by the rescuer.,"[ 3.8740408   7.5527353   0.58263284 ... -0.4733077   0.9897881
  0.8068529 ]","[ 2.3740792   6.105014    2.1061683  ... -0.05944575 -0.7544263
 -2.6365805 ]"
586,The pilot safely landed the plane.,The plane was safely landed by the pilot.,"[ 0.998676    7.8650284   1.9778816  ... -1.7434024   0.39717826
  3.2274644 ]","[-0.15896688  6.025335    2.7837763  ... -0.40478313 -0.19803254
  2.3808835 ]"
587,The mechanic efficiently repaired the engine.,The engine was efficiently repaired by the mechanic.,"[ 2.6924052   5.7155237  -0.19679904 ... -2.2099807  -0.8261719
  2.5976582 ]","[ 0.75924534  6.8865895   2.0600924  ... -1.5548987  -0.87431264
  1.627089  ]"
588,The electrician carefully installed the wiring.,The wiring was carefully installed by the electrician.,"[ 5.0141249e+00  5.3789845e+00  7.1437097e-01 ... -8.4651643e-01
 -3.1763761e+00  1.1604428e-03]","[ 2.328792    2.815579    0.33600152 ... -1.679713   -1.6851928
  0.6883759 ]"
589,The plumber expertly fixed the leak.,The leak was expertly fixed by the plumber.,"[ 2.2728755   4.7754173   0.75885606 ... -2.3975909  -0.66757137
  0.15361978]","[ 0.18985632  5.358045    1.9670784  ... -0.56190413 -2.6411877
  0.23023076]"
590,The carpenter skillfully built the cabinet.,The cabinet was skillfully built by the carpenter.,"[ 1.2074946   1.159581    0.14674656 ... -0.42683968  3.9492886
  0.03885535]","[-1.9560094e+00  1.2276390e+00 -2.5982640e-03 ... -1.3371800e+00
  4.6609554e+00  1.1496320e+00]"
591,The painter meticulously painted the mural.,The mural was meticulously painted by the painter.,"[ 0.4452431  -2.2544372   2.3319955  ... -0.883058   -0.10191131
 -0.15105231]","[-2.238375   -1.1579012   1.109693   ... -0.23186421 -1.012779
  1.4855227 ]"
592,The gardener carefully planted the seeds.,The seeds were carefully planted by the gardener.,"[ 2.928608    2.8800611   2.3288589  ... -0.93260586 -1.60018
  2.2116947 ]","[ 0.12227521  4.5447783   2.253982   ... -0.09328629 -1.4281396
  2.1928096 ]"
593,The landscaper beautifully designed the garden.,The garden was beautifully designed by the landscaper.,[ 1.6121421 -1.5730724 -0.7976438 ... -1.1010207  0.8089212  1.7894057],"[ 0.53381974 -1.743087   -1.433674   ... -1.9012434   0.4381005
  2.4017475 ]"
594,The farmer diligently harvested the crops.,The crops were diligently harvested by the farmer.,[0.43975735 3.8184237  0.6595206  ... 0.6099259  0.20004609 0.45804834],"[-1.4600726   2.4935024   1.4604378  ... -0.5333836   0.40457946
  0.88227123]"
595,The baker expertly decorated the cake.,The cake was expertly decorated by the baker.,"[-0.31968886  0.4896932   0.4244242  ... -3.105029    1.232205
  1.5502954 ]","[-0.03454975 -0.27634472  0.09679954 ... -2.600436    0.96708107
  2.9574773 ]"
596,The chef creatively prepared the meal.,The meal was creatively prepared by the chef.,"[-0.4751598   1.4726919   0.32653338 ... -0.29497066 -1.5128876
  1.5810549 ]","[-1.9479364  -0.02780088 -0.05742341 ... -0.6361315  -2.0473826
  1.022147  ]"
597,The waiter attentively served the customers.,The customers were attentively served by the waiter.,"[ 2.0683062   1.0970758   4.268221   ... -1.9674754   0.89355594
  1.5924056 ]","[ 1.1847332   2.4532273   3.2390778  ... -2.6564188  -0.35539767
  1.9346323 ]"
598,The cashier quickly processed the transaction.,The transaction was quickly processed by the cashier.,[ 1.8425764  6.1612544  1.8683634 ... -0.1377954  3.5216064  1.4812734],"[ 1.6344569   4.7769938   1.6712533  ... -0.51968396  1.6632594
  1.5188422 ]"
599,The manager effectively managed the team.,The team was effectively managed by the manager.,[ 3.1488135  3.6621373  2.1877534 ... -1.6436344 -0.8777186  2.823222 ],"[ 1.6780976   2.7118948   0.69516414 ... -0.98997265 -1.5587575
  3.4432557 ]"
600,The employee proactively solved the problem.,The problem was proactively solved by the employee.,[ 4.0032005  4.4067807  1.1152772 ... -1.7358936 -0.5351021  0.4646196],"[ 0.7179972   2.9047444   1.3084116  ... -1.0966116  -0.75920665
  0.27722892]"
601,The company successfully launched the campaign.,The campaign was successfully launched by the company.,[ 1.1434106  3.2956848  0.779685  ... -0.9811885 -2.6868312  2.456783 ],[ 0.2805881  1.790124   0.2961131 ... -0.7899899 -3.5871408  2.434245 ]
602,The investor wisely allocated the funds.,The funds were wisely allocated by the investor.,"[ 0.04836968  3.1207197   2.9106581  ... -0.43092924  0.5735827
  3.1185844 ]",[1.0968151  5.5264072  1.990526   ... 0.04625879 0.4807781  2.2347095 ]
603,The entrepreneur boldly pursued the opportunity.,The opportunity was boldly pursued by the entrepreneur.,"[ 0.42740986  6.527199    0.7757692  ... -0.2804218  -0.6634879
  2.0257106 ]","[-1.510053    5.4642215   1.2153727  ...  0.42678034 -0.78195834
  0.28711107]"
604,The marketer strategically planned the campaign.,The campaign was strategically planned by the marketer.,[ 0.288464   1.7112229  1.8519009 ... -0.531597  -1.9005402  1.1359298],"[-0.66543937  1.9770606   0.7942416  ... -1.2093513  -2.8556423
  1.1713171 ]"
605,The salesperson persuasively presented the product.,The product was persuasively presented by the salesperson.,"[ 1.0575675   5.1554728   2.358973   ... -1.4107914  -0.14844087
  2.2990594 ]",[-0.7299549  4.9428487  0.3137032 ... -1.0420054  0.337513   1.84367  ]
606,The customer happily purchased the item.,The item was happily purchased by the customer.,[ 3.2085636  5.370952   1.6659279 ... -0.8304624  3.1497288  2.1738386],[-1.1092246  3.51848    1.8172807 ... -0.6909518  2.87977    1.0391812]
607,The retailer prominently displayed the merchandise.,The merchandise was prominently displayed by the retailer.,"[-0.21090539 -0.5935816   0.612872   ...  0.40367815 -1.9334477
  1.3713267 ]","[-2.330381   -1.3474845   0.7079954  ...  0.48133224 -0.13706891
  0.40604174]"
608,The wholesaler efficiently distributed the goods.,The goods were efficiently distributed by the wholesaler.,"[ 1.7368231   3.2813497   2.2668579  ... -0.3475122   1.2958511
  0.91918164]","[-0.38529572  5.142604    2.0109425  ... -1.9428177   1.7795388
 -0.31283128]"
609,The manufacturer carefully produced the product.,The product was carefully produced by the manufacturer.,"[-0.8927553   3.7630618   1.030222   ...  0.44955426  1.2883526
  2.064924  ]","[-1.8182411   3.935506    0.30387393 ...  0.2798936   2.2470627
  1.9054972 ]"
610,The designer innovatively created the collection.,The collection was innovatively created by the designer.,"[ 0.10574586 -0.7755121  -1.276183   ... -1.0093074  -1.4063282
  0.23516312]","[-2.155054   -2.052366   -0.73686785 ... -1.1392541  -0.9487155
  0.11664966]"
611,The tailor expertly crafted the suit.,The suit was expertly crafted by the tailor.,"[ 0.84371376  2.1493728   1.230274   ... -0.75422394  2.1669488
  1.1011064 ]","[-0.86148417  3.0397656   0.36674318 ... -0.831118    0.64189744
  1.6301327 ]"
612,The seamstress carefully hemmed the dress.,The dress was carefully hemmed by the seamstress.,"[ 4.2638526e+00  1.2123393e+00  1.8722863e+00 ...  2.3177564e-03
 -1.1292555e+00 -4.0240496e-01]","[ 2.1228395   0.35732922  0.90225905 ... -0.7088569  -1.7709274
 -1.1115011 ]"
613,The designer sketched a new collection.,A new collection was sketched by the designer.,"[-0.3458683  -2.7058418  -2.0147245  ... -1.4747081  -1.725554
 -0.29929885]","[-2.8813684  -2.885899   -1.6965746  ... -0.67970234 -0.96214354
  0.42329407]"
614,The model gracefully wore the gown.,The gown was gracefully worn by the model.,[ 2.4647686  0.6902205  0.5080622 ... -0.7248675  0.5436035  0.1637104],[ 0.5490949  0.4333195  0.0477175 ... -0.9783907 -1.6254679  1.0411601]
615,The photographer skillfully captured the pose.,The pose was skillfully captured by the photographer.,"[-1.3834205  -0.3712331   0.54782504 ...  0.04474234 -0.7553872
  2.3793097 ]","[-2.1358318   0.60030115  0.05785162 ...  0.32200092  0.5416462
  2.18273   ]"
616,The editor meticulously retouched the photograph.,The photograph was meticulously retouched by the editor.,"[ 0.23948109  1.0419779   2.2558773  ...  0.20194834 -0.3894794
  1.8702219 ]","[-3.7598298   0.13729984  0.69512147 ...  0.31901497 -0.8884228
  1.2181091 ]"
617,The magazine featured the model.,The model was featured by the magazine.,[-1.1987833 -1.6017027  1.07296   ... -1.8786745 -2.1016557  2.0551898],"[-1.1801893  -2.1598554   0.96655965 ... -1.5730021  -3.8063183
  2.0863278 ]"
618,The reader admired the fashion spread.,The fashion spread was admired by the reader.,"[ 0.06966235 -1.3581094  -0.17803703 ... -2.013747   -1.0649008
  2.561809  ]","[-0.8514306  -0.657377    0.9950015  ... -0.99409556 -1.3336198
  3.016705  ]"
619,The stylist carefully selected the accessories.,The accessories were carefully selected by the stylist.,"[ 1.0105582  -0.5623957   0.41856164 ... -1.0095805   0.36801538
  0.5800853 ]","[-0.35635054  0.15758677  0.15455402 ... -1.8397276   1.2701244
  1.6723542 ]"
620,The makeup artist flawlessly applied the makeup.,The makeup was flawlessly applied by the makeup artist.,[ 1.1789191  0.7011133  2.377917  ... -1.1957417  1.433467   2.7617235],"[ 0.03850299 -0.00365504  2.3467913  ... -1.7909926   1.4615502
  3.110556  ]"
621,The hairstylist expertly styled the hair.,The hair was expertly styled by the hairstylist.,[ 1.4148977  1.4415038  0.5527498 ... -1.8823397 -1.259607  -1.2141684],[ 0.6259823  1.284058  -1.2463046 ... -1.7127949 -1.9966879 -0.5644284]
622,The manicurist neatly painted the nails.,The nails were neatly painted by the manicurist.,"[ 3.1773152  -0.26401615  1.9445987  ... -1.9775873   0.6486224
  1.2202394 ]",[ 1.8792804 -0.3963047  1.0890255 ... -3.2589502  0.7262185  1.8526032]
623,The pedicurist carefully treated the feet.,The feet were carefully treated by the pedicurist.,"[ 2.4849951  -0.19916634  0.99191    ... -2.1954012   0.89080524
  0.54764485]",[ 0.6963506  1.6625366  0.5134501 ... -1.6124076  1.0991124  1.3074679]
624,The aesthetician professionally cleansed the skin.,The skin was professionally cleansed by the aesthetician.,[-0.4840231  4.361922   1.6758033 ... -2.57265   -1.5821843  0.9191904],"[-0.26162603  5.02299     1.8969506  ... -1.593977   -2.2625413
  0.59336275]"
625,The masseuse expertly massaged the muscles.,The muscles were expertly massaged by the masseuse.,[-1.0310947  4.307717   0.5103588 ... -1.8460954  1.7464371  0.6079656],"[-1.4030786   4.441529    1.3853043  ... -0.26002857  0.5385161
  1.5130614 ]"
626,The yoga instructor guided the students.,The students were guided by the yoga instructor.,"[ 0.18720017 -0.6087802   2.7269197  ...  1.649594    0.9829098
  3.3098395 ]","[-0.14616188  0.6330298   1.9787363  ...  0.7672412  -1.2723131
  1.491611  ]"
627,The athlete trained rigorously.,Rigorous training was undertaken by the athlete.,"[ 0.86230916  3.1327028   0.60537666 ... -0.24326877 -2.502352
  4.8641324 ]","[-0.8168265   1.7432804   1.460921   ... -0.43804282 -1.0015494
  1.9066309 ]"
628,The coach motivated the team.,The team was motivated by the coach.,"[ 2.4612522   4.7673836   0.06685301 ...  0.21790402 -1.2128242
  5.4427056 ]",[ 1.711443   2.1934514 -0.7624746 ... -0.8089274 -3.2527995  3.2618105]
629,The referee made a crucial call.,A crucial call was made by the referee.,[ 2.0007265  3.8070033  1.0479858 ... -1.3630766  3.3110166  5.975765 ],"[-1.6445233e+00  3.9362090e+00  1.0455450e-03 ...  2.2387324e-01
  7.6902550e-01  4.5762377e+00]"
630,The spectators watched the game intensely.,The game was watched intensely by the spectators.,"[-2.5859134  -0.30597886 -0.9015411  ...  1.5881974  -2.9507465
  6.400277  ]","[-2.088603   -0.74317735  0.13390738 ...  1.0042735  -0.36052924
  5.099143  ]"
631,The announcer excitedly described the play.,The play was excitedly described by the announcer.,"[ 0.4778048   0.42512944  1.3414288  ... -0.891449   -0.2361398
  3.253047  ]","[-6.5671623e-01  5.2336109e-01 -3.5646129e-01 ...  1.4490430e-04
 -7.4165171e-01  3.2455895e+00]"
632,The commentator provided insightful analysis.,Insightful analysis was provided by the commentator.,[ 0.3472928 -1.2520744  1.3533512 ... -1.164459   2.3473604  3.4770298],"[-0.5000872  -1.9547762   1.3935922  ...  0.24963804 -1.4437989
  1.7283102 ]"
633,The fan enthusiastically cheered for the team.,The team was enthusiastically cheered for by the fan.,"[ 0.27158386  4.15263    -0.503669   ... -0.8066037  -0.98431545
  3.6740923 ]","[ 0.11071412  1.0103102   1.4231998  ... -0.15933986 -1.5126917
  3.2604184 ]"
634,The player skillfully executed the maneuver.,The maneuver was skillfully executed by the player.,[ 2.4831736  4.619585   0.286624  ... -2.4956827  1.8649505  3.8488817],"[-0.5273904   5.8039083   2.207823   ... -1.4756645   0.23873813
  2.0923288 ]"
635,The team strategically planned their approach.,Their approach was strategically planned by the team.,"[ 0.61044294  0.48005876  1.5913938  ... -1.477474   -2.269634
  2.6882193 ]",[-1.3994536  2.8367283  1.0445312 ... -0.513722  -1.4177747  1.6276442]
636,The opponent fiercely contested the game.,The game was fiercely contested by the opponent.,"[ 0.7125198   3.5592608  -0.05737063 ... -0.3664704  -2.496179
  4.750745  ]","[-0.10253102 -1.2977147   0.7798181  ... -0.02026657 -3.5454488
  3.8043687 ]"
637,The crowd roared with excitement.,Excitement roared from the crowd.,"[-1.9827348   4.4896655   0.59765595 ...  1.2477487   0.9092542
  2.9084816 ]",[-2.836996  -0.595984   1.0007955 ...  1.7653623 -1.343344   3.4601362]
638,The stadium hosted the event.,The event was hosted by the stadium.,[-1.818051  -1.1987284  1.3238633 ...  0.983964  -3.5788782  5.3506756],"[-0.7999695  -1.3969452   0.88262284 ...  0.13968532 -3.8719506
  2.397059  ]"
639,The organizers meticulously planned the event.,The event was meticulously planned by the organizers.,"[ 1.1961076  -3.2750084   1.1642827  ... -0.20230792 -0.66206455
  2.1975017 ]","[ 0.22640984 -1.5258397   1.2370906  ... -0.896707   -1.3585999
  2.1558938 ]"
640,The volunteers enthusiastically assisted.,Enthusiastic assistance was provided by the volunteers.,"[ 3.4022331   4.2887278   1.4906294  ...  0.17104086 -1.0610125
  1.5255086 ]","[ 0.74948174  1.0170411   1.3322555  ... -0.8800739  -0.01809886
  1.3543876 ]"
641,The sponsors generously donated funds.,Funds were generously donated by the sponsors.,"[ 3.977197    3.5317345   1.7367045  ... -0.03064943 -1.1726701
  3.0110881 ]","[ 3.2768445   3.3095882   1.4449747  ... -0.52433974 -2.401468
  0.59917176]"
642,The participants actively engaged in the activities.,The activities were actively engaged in by the participants.,"[ 0.17341037  0.94948155 -0.01981512 ... -1.443295   -1.0269212
  1.5228374 ]","[-0.67431265  0.0374551   1.4174225  ... -0.26812822  0.19159031
  2.262833  ]"
643,The attendees appreciated the hospitality.,The hospitality was appreciated by the attendees.,"[ 2.6978147   0.5106017   0.31639874 ... -1.7887377  -0.22650884
  1.2179536 ]","[ 1.3986318   1.0720148   2.7560625  ... -2.535931    0.64318484
  1.5624048 ]"
644,The speakers delivered compelling presentations.,Compelling presentations were delivered by the speakers.,"[-2.792329    1.6789364  -0.385981   ... -0.18515648  0.5695952
  2.2023413 ]","[-3.0883296   0.63746524  0.1726471  ... -0.9048662   0.36065987
  2.6048517 ]"
645,The audience attentively listened to the presentations.,The presentations were attentively listened to by the audience.,"[-1.463966    2.2734976   0.23635568 ... -0.03389033 -0.17107932
  1.8685883 ]",[-2.8694906  1.359344   0.8616917 ... -1.3043374  0.9817495  1.5122955]
646,The moderator facilitated a lively discussion.,A lively discussion was facilitated by the moderator.,[-1.2716713 -4.5875206  0.8028628 ... -0.7012733 -0.3141593  1.3442605],"[-0.91216207 -4.065249   -0.8467181  ...  0.23615967 -2.3937888
  2.0110674 ]"
647,The panelists expertly answered the questions.,The questions were expertly answered by the panelists.,"[-4.103115   -1.7889445   0.81467575 ...  1.0604346  -1.4853941
  1.2933912 ]","[-3.0181367   0.15363884  0.544475   ... -0.62384665 -1.1148568
  1.0941314 ]"
648,The participants benefited from the networking opportunities.,Networking opportunities benefited the participants.,"[ 0.60899484  0.24959818  0.8662744  ... -0.89145035  1.2493923
  1.2725432 ]","[ 1.4400676   1.3576468   1.5755469  ... -0.98277265  1.0609281
  2.2309806 ]"
649,The organizers successfully managed the event.,The event was successfully managed by the organizers.,"[ 2.1309016   0.61829895  0.04837847 ...  0.1948725  -1.3372852
  4.291462  ]","[ 1.2380055  -0.24518251  0.8531587  ... -1.2442396  -1.4822259
  2.7246387 ]"
650,The volunteers diligently cleaned up the venue.,The venue was diligently cleaned up by the volunteers.,"[ 2.0996475  -0.4352475   1.408684   ...  0.47873175 -2.432801
  1.1431277 ]","[ 0.94824773 -4.145424    0.74777836 ... -0.65195537 -2.1082866
  1.310497  ]"
651,The sponsors provided valuable support.,Valuable support was provided by the sponsors.,"[ 3.5308945e+00  1.8438929e+00  1.8629838e+00 ... -1.1480796e-01
 -1.2043318e-03  1.9493132e+00]",[2.1711626  2.1777716  1.0177759  ... 0.06662117 0.33856386 0.22832029]
652,The attendees expressed positive feedback.,Positive feedback was expressed by the attendees.,"[ 2.3618374   0.7510578  -0.61876994 ... -2.107464    1.8405119
  0.68836373]","[ 0.9822732   2.6262014   0.32835287 ... -0.57214606  2.4858952
  1.346119  ]"
653,The community welcomed the event wholeheartedly.,The event was wholeheartedly welcomed by the community.,"[ 1.2961524   0.31737322 -0.6899447  ... -0.45945898 -1.4010854
  2.0813212 ]","[-0.25115374  0.7973686   0.71390873 ...  0.26245847 -0.4666812
  1.4929211 ]"
654,The organizers reviewed the results of the event.,The results of the event were reviewed by the organizers.,[ 1.3150349 -1.9651761  0.5164443 ... -1.0925784 -1.7976725  4.2167344],"[ 0.05387242 -0.24237074  0.19650035 ... -0.933701   -1.1636451
  3.9053018 ]"
655,The participants shared their experiences positively.,Their experiences were shared positively by the participants.,"[ 1.3438146   0.7140668  -0.31348607 ... -1.7880543  -0.7424913
  2.0167382 ]","[ 0.02308014  1.3153898   0.7824283  ... -0.7247072  -0.9074387
  2.0456972 ]"
656,The speakers received overwhelmingly positive reviews.,Overwhelmingly positive reviews were received by the speakers.,[ 1.0015594  4.3820624 -1.2393646 ... -1.5525839  3.6479764  1.3908207],"[-0.5777776  -0.56864154  0.24508077 ... -0.3318184   2.4260347
  1.6845001 ]"
657,The audience engaged with the content meaningfully.,Meaningful engagement with the content was shown by the audience.,"[-2.526676    0.84633005 -0.9298041  ... -1.8088769  -1.2347221
  1.8390664 ]","[-1.4253091  -0.20145439  0.57526577 ... -0.42617086 -0.5303105
  1.016383  ]"
658,The moderator skillfully guided the conversation.,The conversation was skillfully guided by the moderator.,[1.4074775  1.9111404  1.1442153  ... 0.29833913 1.7339376  1.3658975 ],"[ 0.5779167   0.16268484  1.5214131  ... -0.1695632  -0.24230762
  0.96001357]"
659,The panelists provided insightful commentary.,Insightful commentary was provided by the panelists.,"[-2.6181853  -3.084515    0.8718671  ...  0.55901927  0.62061745
  1.3115675 ]","[-1.7222085  -4.5437684   1.0817552  ...  0.07091257 -1.0964882
  1.7779517 ]"
660,The participants built valuable connections.,Valuable connections were built by the participants.,[ 2.1397977  1.2451931  1.1259066 ... -1.5888811  1.1026658 -0.7087439],"[ 0.80560553  0.55693865  2.146521   ... -0.5328988   0.9246961
  0.09507518]"
661,The organizers celebrated the event's success.,The event's success was celebrated by the organizers.,[ 1.2074817 -1.8782775  0.3042553 ... -1.3566076 -2.5381675  4.649872 ],[ 2.6095989 -1.6396977  0.8829709 ... -0.6016825 -2.3604693  3.1080525]
662,The volunteers contributed greatly to the event's success.,The event's success was greatly contributed to by the volunteers.,[ 4.4369807  2.1899083  1.2168329 ... -0.6088293 -2.1920137  0.9166635],"[ 3.297866   -0.6996681   0.82065535 ... -0.45791176 -1.4428705
  0.79823923]"
663,The sponsors expressed interest in future collaboration.,Future collaboration was expressed interest in by the sponsors.,[ 2.4364223  1.0588219  1.5525118 ... -0.9128815 -2.0912337  1.8963827],[ 1.0043967 -1.0663508  1.381922  ... -1.4186684 -0.3700786  0.5970919]
664,The attendees expressed their gratitude.,Their gratitude was expressed by the attendees.,"[ 2.3788993   2.3460693  -0.15663354 ... -2.0477495   0.4202801
  0.921048  ]",[ 2.6378388  4.086854   1.8389438 ...  0.4721499 -1.3333946  2.1172645]
665,The community benefited from the event.,The community was benefited by the event.,"[ 2.236603    0.34988016  0.72879803 ...  0.2908382  -0.66058207
  1.7869565 ]","[ 2.3474503   0.5363899   1.2021139  ... -0.13818601 -0.7443823
  1.5484756 ]"
666,The organizers carefully documented the event's details.,The event's details were carefully documented by the organizers.,"[ 1.3171183  -3.3523664   0.55469584 ... -0.2782368  -1.6781545
  2.215825  ]","[ 0.20216936 -3.7627664   0.87566966 ... -0.08807565 -2.226381
  2.7493274 ]"
667,The participants learned new skills.,New skills were learned by the participants.,"[ 0.9915731   2.2403433   0.71499085 ... -1.3322498  -0.05700124
  1.7254434 ]","[-1.6381956   0.3106079   0.75521624 ... -0.36221203 -1.7896199
  1.0850339 ]"
668,The speakers shared their knowledge generously.,Their knowledge was shared generously by the speakers.,"[-1.7252543   2.2636003   0.89254326 ... -1.6479963  -0.6301774
  2.0432217 ]","[-0.47911412  3.000018    2.6320336  ... -1.4569304  -1.5045547
  1.5853727 ]"
669,The audience gained valuable insights.,Valuable insights were gained by the audience.,"[-0.3381331   2.447567    0.19086681 ... -1.0179      1.74152
  2.287344  ]","[-3.2206273  -1.33252     0.23787557 ...  0.34712222  0.9381203
  1.0801246 ]"
670,The moderator ensured a productive discussion.,A productive discussion was ensured by the moderator.,"[ 0.9051605   0.13941357  1.3388289  ... -0.06531209  2.6321084
  0.29108363]","[-0.90296775 -3.2429402  -0.01992673 ... -0.32640702  0.6699046
  0.74005514]"
671,The panelists offered diverse perspectives.,Diverse perspectives were offered by the panelists.,"[-2.3273256  -3.1698978   0.7991263  ...  0.49953154 -0.4324406
  2.210533  ]","[-4.7481575  -2.6794217   1.6518694  ... -0.05064706 -1.884104
  2.4039102 ]"
672,The chef expertly prepared the soufflé.,The soufflé was expertly prepared by the chef.,"[ 0.3989253   2.7579455  -0.12539105 ... -0.7007567  -2.9370308
  3.0179865 ]","[-0.95212984  2.182319   -0.83371264 ... -1.3895673  -3.7043543
  3.8066273 ]"
