,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
507,The giraffe stretched its neck.,The giraffe extended its neck.,"[-0.9057271   1.1850283   3.3921397  ... -0.33389458 -1.4694303
  0.38390335]","[-0.38958734 -0.19278921  3.3096387  ... -0.61312336 -0.52108383
  0.9526385 ]"
508,The zebra ran swiftly across the plains.,The zebra galloped swiftly across the plains.,"[-1.5014856   3.054912    0.96370006 ...  0.76592666 -1.6401923
  4.248547  ]","[-2.3112295   1.1848985   0.01990342 ...  1.3325948  -0.00817117
  3.2805364 ]"
509,The rhino charged angrily.,The rhino lunged angrily.,"[-1.4516655   4.3646283   0.11842925 ... -0.01477024 -0.2146086
  0.6299754 ]","[-0.99596065  4.0662374   0.62057006 ...  0.04500215 -1.0099859
  1.7829828 ]"
510,The hippopotamus wallowed in the mud.,The hippopotamus basked in the mud.,[-2.2029657  1.0420011 -0.7009429 ...  0.61403   -1.4736028  3.4910736],"[-2.685234    1.8470047  -0.28487206 ...  0.19061744 -0.35886213
  4.692664  ]"
511,The crocodile lurked in the water.,The crocodile waited in the water.,"[-2.1269276   0.41624847  1.644274   ...  0.7536896  -0.21638608
  1.3383105 ]","[-2.3363876   3.3193338   1.5279119  ...  0.25650603  0.29866573
  2.2712984 ]"
512,The snake slithered through the grass.,The snake crawled through the grass.,"[ 1.1311841   0.55885136  2.1163595  ...  0.33660734 -1.2528027
  2.5287116 ]",[ 2.8993359  1.1666948  2.3775764 ...  0.6691724 -1.5875633  2.7080696]
513,The lizard darted across the rocks.,The lizard scurried across the rocks.,[ 0.0534488  1.465694   2.4787574 ... -1.0981123 -1.3866204  4.4424634],"[ 0.32858026  0.208369    2.7405121  ... -1.2198299  -0.40533057
  3.2559965 ]"
514,The turtle slowly made its way.,The turtle leisurely made its way.,"[ 1.5377628   0.47502512  2.784954   ... -0.91088676  2.7373836
  2.1303189 ]",[ 1.3893393 -2.028293   1.7294941 ... -1.0777525  2.859642   1.6946115]
515,The frog leaped into the water.,The frog hopped into the water.,"[ 1.0925245   4.758419    1.1920176  ... -0.15234336 -3.2376413
  5.880946  ]",[ 2.522389   2.7261486  1.0974996 ...  1.4424367 -1.2595026  4.3899636]
516,The insect buzzed around the flower.,The insect hovered around the flower.,"[ 1.6845007   0.94325095 -0.15956649 ... -0.13102278 -1.1866713
  2.6441202 ]","[ 0.72795093  0.8218107  -0.1616563  ...  0.1949905  -2.9249883
  3.445925  ]"
517,The butterfly fluttered gracefully.,The butterfly danced gracefully.,"[ 1.9214033  -0.2512596   0.0700385  ... -0.29885307 -0.64333695
  2.210614  ]",[ 2.0356643 -0.2501804 -1.0792384 ... -0.9059265 -1.4954276  2.4408946]
518,The spider spun its web.,The spider wove its web.,"[ 4.313679    1.5228763   0.91000915 ...  0.51876014 -3.2127132
  2.6186278 ]","[ 4.3807955   0.41025552  1.8961223  ...  1.4631693  -2.754663
  2.1854641 ]"
519,The ant carried a crumb.,The ant hauled a crumb.,"[ 3.823031    3.5348792   1.92013    ... -1.0653646   2.5400054
 -0.45791715]",[ 3.8835917  2.047603   2.0570812 ... -0.7279885  2.8582928  0.2574554]
520,The bee buzzed around the hive.,The bee hummed around the hive.,"[ 0.94038963  0.0440729   0.00502758 ...  0.27842975 -1.5811417
  0.08170609]","[ 0.9798827  -0.13430823 -0.07143116 ... -0.43982095 -2.018684
 -0.8629567 ]"
521,The worm crawled slowly.,The worm inched slowly.,"[ 3.4932873e+00 -5.4806661e-02  3.3668609e+00 ...  5.6019282e-01
 -1.3062954e-03  2.0368850e+00]",[2.0846338  0.6476043  3.5397956  ... 0.02148114 0.6660754  1.8892347 ]
522,The plant grew tall.,The plant towered.,"[ 1.0123374   2.3401327   1.410802   ... -0.32129335 -3.3472188
  3.565342  ]","[ 0.08203812 -0.693323    2.5563445  ...  0.52237433 -3.4586709
  2.9295526 ]"
523,The flower opened its petals.,The flower unfurled its petals.,"[ 3.2678254   3.0809164   0.19085622 ...  0.55118436 -4.121926
  1.3535606 ]","[ 2.6357803   1.613755   -0.7998527  ...  0.97710097 -4.926714
  0.9559138 ]"
524,The tree shed its leaves.,The tree dropped its leaves.,"[ 1.4812894  -1.5667456  -0.03242469 ... -2.111467   -2.0627077
  1.253004  ]",[ 1.4549217  1.2388295 -0.5971009 ... -1.8671699 -1.1074642  1.2025058]
525,The forest was dense.,The forest was thick.,[-0.3049644 -1.9563742  2.0746741 ... -1.1661361  0.5470554  1.2648209],"[ 0.06569257 -1.23405     2.1507351  ... -1.5102928   0.65423286
  1.6582773 ]"
526,The mountain was high.,The mountain was lofty.,[ 0.7359937  1.5743616  2.4892914 ...  0.6108841 -1.0532011  2.542893 ],"[ 0.45940572  0.565224    2.2417192  ...  0.41942286 -1.4419215
  2.449433  ]"
527,The river was wide.,The river was broad.,"[-0.77639896  0.6768321   2.0558124  ... -0.85666865 -2.0081902
  0.9666096 ]","[-0.42547044  0.430718    2.2996397  ... -1.2330974  -2.3983324
  0.94870645]"
528,The lake was calm.,The lake was tranquil.,[ 1.3439615 -1.2950647  1.563204  ... -0.8756474 -0.9389456  3.664322 ],[ 0.8576976 -2.1525848  1.7008282 ... -0.5584882 -1.2701079  3.2823014]
529,The ocean was vast.,The ocean was immense.,"[-0.7003368   3.1917808   4.1653166  ...  0.44191998 -1.4737536
 -0.19518696]","[-1.1080475   2.4904783   3.745971   ...  0.5387274  -1.603301
 -0.19575468]"
530,The beach was sandy.,The beach was gritty.,"[ 1.4083092  -1.0482839   4.2798343  ... -0.34691215 -0.28062364
  2.2748687 ]","[ 1.109442   -2.1128764   4.307026   ...  0.28917032 -0.2698093
  2.1291955 ]"
531,The sky was blue.,The sky was azure.,"[-0.36691344 -1.177652    3.1464818  ... -1.121391   -4.1593757
  1.4187065 ]","[-0.08067159 -1.6115534   3.507894   ... -1.420926   -4.3939238
  1.1395502 ]"
532,The sun was bright.,The sun was radiant.,[-0.6036277  2.22131    2.6736977 ...  1.4799689 -3.864388   2.3876138],[-0.9409585  2.6004477  2.364342  ...  1.2619241 -4.2110085  3.013248 ]
533,The moon was full.,The moon was luminous.,[-1.3120182 -1.3469856  2.4751947 ... -1.821262  -3.0241313  2.3831258],"[ 0.3559623  -0.98420507  2.7153637  ... -2.59073    -4.824574
  1.3054495 ]"
534,The stars were shining.,The stars were twinkling.,"[-0.15576532 -0.08159568  0.6974002  ...  0.08308304 -2.9766414
  0.96745616]","[ 0.5401861  -1.8778468   0.21048564 ...  0.40283346 -2.888593
  0.10256109]"
535,The wind was blowing.,The wind was gusting.,"[ 2.4789536   2.2439327  -0.41808778 ...  0.5768088  -0.89117926
 -0.5641774 ]","[ 1.994298    0.24738361  0.95922726 ... -0.7289138  -0.54283226
  0.3140666 ]"
536,The rain was falling.,The rain was pouring.,"[ 0.38992336  2.1329079   0.62451524 ...  0.4910137  -3.9620068
 -0.06565414]","[ 0.12764442  1.9010792   0.43921226 ...  0.99018115 -3.8424556
  0.10695469]"
537,The snow was falling.,The snow was blanketing.,"[ 0.29284242 -0.6528691  -3.0073473  ... -2.428305   -1.3387852
  0.7354136 ]","[ 0.39930737 -2.3193605  -0.90300447 ... -2.5126688  -0.14158829
 -0.73769265]"
538,The ice was melting.,The ice was thawing.,"[ 1.544542    1.3239968   1.9056005  ... -1.9452972  -1.2273346
  0.42375907]","[ 1.8325468   0.57507926  1.9618845  ... -2.03459    -0.9482587
  0.82907104]"
539,The fog was thick.,The fog was dense.,"[ 0.11753893 -1.7641537   3.4890664  ... -1.8496679  -2.5287776
  0.17314059]","[-0.10960102 -1.7734048   3.4142673  ... -1.4230006  -2.5488045
  0.05488465]"
540,The cloud was dark.,The cloud was ominous.,"[ 0.22169843  0.9996579   2.7546306  ... -0.7867278  -1.9423456
 -0.01986346]","[ 0.5190088   0.89964867  1.8896431  ... -0.47487813 -1.5048103
 -0.4569606 ]"
541,The storm was brewing.,The storm was gathering.,[-1.4306334  1.0295396  1.1764317 ...  1.6816847 -2.7230065  1.0733855],[-0.4776012  1.2790049  1.3921611 ...  1.4081218 -2.43613    0.7753293]
542,The weather was changing.,The weather was shifting.,"[ 0.775627   -2.3664782   0.80876315 ... -1.9159311  -3.0133436
  1.2910817 ]","[ 0.84740794 -2.8483171   0.8349932  ... -1.7252388  -2.2341003
  1.4617094 ]"
543,The climate was temperate.,The climate was mild.,"[ 1.7354289  -1.2055353   1.2166058  ... -3.0184326  -0.25967428
  1.5900275 ]","[ 1.2498826  -1.8243275   1.4763463  ... -1.9378903  -0.41611037
  3.77765   ]"
544,The temperature was high.,The temperature was elevated.,[-0.3702239 -1.3021322  1.1738307 ... -0.5425505 -4.2912054  3.311988 ],"[ 0.07959952 -0.5085522   1.1293722  ... -0.7367757  -3.7051635
  3.1713774 ]"
545,The heat was intense.,The heat was scorching.,[-3.533587   3.1701322  3.3346055 ... -0.2770205 -2.7058725  0.9957329],[-2.8852808  2.2669027  3.9482596 ... -0.5285354 -2.9210794  1.4106475]
546,The cold was bitter.,The cold was piercing.,"[ 0.06072358 -0.33719704 -2.053026   ... -0.36734164 -0.6333451
  1.0587623 ]","[-0.03957772  1.351847   -1.8049924  ...  0.25528765 -0.09624042
  1.185283  ]"
547,The season was changing.,The season was transitioning.,"[ 2.302429   -4.4329906   0.03933635 ...  0.01212523 -1.7580159
  0.44571367]",[ 2.467729  -5.196013  -0.6760005 ...  0.2607564 -1.0436134  1.101467 ]
548,The year was ending.,The year was concluding.,"[-0.75040555 -3.393212    0.3551672  ...  0.5652653   0.72112244
  1.6018283 ]","[-0.8517391  -3.946074    0.19989797 ...  0.6554441   1.1282218
  1.9185    ]"
549,The time was passing.,The time was elapsing.,[-0.3129584 -2.080144   1.8060259 ...  0.2849744  0.8792591  1.3005071],"[ 0.02450044 -3.5329225   1.8968407  ... -0.14039735  0.16402285
  0.70960146]"
550,The moment was precious.,The moment was invaluable.,"[-2.1237473   2.1057253   0.21684428 ...  0.1822631   0.7661228
  0.29965007]","[-1.2493479   3.3323207   0.3132205  ... -0.03130656  1.1987169
  0.3044991 ]"
551,The memory was cherished.,The memory was treasured.,"[-1.0175974   2.4896812   2.1977766  ... -1.7971184   0.41425163
  1.4320508 ]","[-0.33118573  3.0599356   1.3814656  ... -2.3964298   0.36030915
  0.6529024 ]"
552,The feeling was intense.,The feeling was profound.,"[-1.8622185   1.9860462   1.0143183  ... -0.0357603   0.8942444
  0.68122333]","[-1.243316    1.8079659   1.5722775  ... -0.37541276  1.600408
  0.12546685]"
553,The emotion was overwhelming.,The emotion was intense.,"[-1.6906433   4.6714387   2.2955015  ... -0.5980793   0.48598808
  1.579984  ]","[-2.0706248   3.5562348   2.656962   ... -0.20093825 -0.87284976
  1.543835  ]"
554,The expression was clear.,The expression was lucid.,[ 0.6029707  2.7918944  1.9921668 ... -0.4438623  0.4524874  2.0714273],"[-0.03211422  1.723703    0.7122585  ... -0.9827965  -0.19009717
  2.3566275 ]"
555,The communication was effective.,The communication was successful.,"[ 1.9650993   5.152482    2.1282234  ... -2.4481254  -0.56181884
  0.6210017 ]","[ 1.5656092   6.4101706   1.9867239  ... -2.3019252  -0.41615796
  1.4610081 ]"
556,The interaction was pleasant.,The interaction was amicable.,"[ 2.8908298   0.6062354   1.9536707  ... -1.4297688  -0.20281692
  0.73166984]",[ 3.9791152  0.8268585  2.064741  ... -1.6628519  0.3329108  0.887057 ]
557,The relationship was strong.,The relationship was solid.,"[ 3.0100942   1.4126326   1.4376564  ... -1.1873372   0.24745062
  2.1404622 ]","[ 3.35905     1.1558179   1.1980245  ... -0.9322341   0.53815544
  1.9815361 ]"
558,The connection was deep.,The connection was profound.,[ 1.4566412  3.574313   3.876458  ...  0.122615  -1.9491899  1.6639646],"[ 1.343016    3.9783554   3.118445   ... -0.24325821 -1.4073737
  0.66459304]"
559,The boy laughed heartily.,The boy chuckled heartily.,[ 1.154729   3.4819624  1.292025  ... -1.9655412  0.3808205  3.1641407],"[ 1.4869504   2.3691947   2.2570412  ... -0.7906669   0.84628564
  2.5306387 ]"
560,The girl smiled sweetly.,The girl grinned sweetly.,[ 5.0130563  2.191952   2.9485426 ... -1.5772318 -2.1233914  1.0450019],"[ 4.2999225   1.7083559   2.6869638  ... -0.5277352  -1.7115158
  0.63454574]"
561,The man shouted angrily.,The man yelled angrily.,"[ 1.4994291   7.048898    1.9744656  ... -0.23411651 -0.53341746
  4.1583533 ]","[ 0.6543694   5.942861    1.1226997  ... -0.34004813 -0.4088134
  4.025704  ]"
562,The woman whispered softly.,The woman murmured softly.,"[ 3.326097    3.7338722   2.743814   ... -0.09864366 -0.68893045
  1.9826365 ]","[ 2.5154066   2.9786885   3.9273474  ... -0.12578034  0.62823063
  1.6122612 ]"
563,The child cried loudly.,The child wailed loudly.,"[ 0.12739174  3.724886    1.594177   ... -2.0004334  -1.0006149
  4.3540897 ]",[-0.6571706  2.7476594  0.9486092 ... -1.1100478 -1.1859759  2.8980827]
564,The baby cooed contentedly.,The baby gurgled contentedly.,"[ 2.2960782   0.91111887  0.25490224 ... -1.4096669   1.195042
  2.8639264 ]","[-0.09579509  1.4505424   1.048387   ... -0.5172865  -0.697996
  1.7544757 ]"
565,The teenager grumbled incessantly.,The teenager complained incessantly.,"[ 1.5232958   1.201868    0.9279899  ... -1.952177    0.22171405
  1.4010954 ]","[ 3.0251715   1.3522295   0.96570045 ... -1.4833523  -0.3601304
  2.3659499 ]"
566,The adult sighed wearily.,The adult groaned wearily.,"[ 0.72594506  1.6020142   2.3570006  ... -0.12261345  2.8678277
  2.4935973 ]","[-0.36717552  1.2084256   1.0873944  ...  0.3248276   3.6455846
  2.0555577 ]"
567,The elder spoke wisely.,The elder advised wisely.,"[ 1.8628479   4.284027    2.8860962  ... -0.01446362  1.1153185
  3.4401574 ]","[ 2.2633803   5.997181    2.5708215  ... -0.07720749  3.1303248
  4.0838823 ]"
568,The friend offered help.,The friend provided assistance.,"[ 5.297549    5.826538    2.0270596  ... -0.90206796  1.710439
  0.7785566 ]","[ 5.0709496   4.1952543   2.7717373  ... -1.6134049   3.1845665
  0.61305684]"
569,The stranger gave directions.,The stranger provided guidance.,"[ 2.3890135   4.7669783   1.2772968  ...  0.6166369   3.9536126
 -0.05698451]","[ 2.4290283   4.137815    2.5626538  ... -0.08666214  4.7829013
 -0.24355534]"
570,The teacher explained clearly.,The teacher elucidated clearly.,[ 2.4066644  3.21149    3.4314513 ... -2.4445567 -1.6477516  2.2190917],"[ 1.5475055   1.7481407   2.193618   ... -2.9854944   0.18628097
  1.3800617 ]"
571,The student learned diligently.,The student studied diligently.,"[-0.01755614  3.4885764   1.4095815  ... -1.5896269   0.18608384
  3.3897598 ]","[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]"
572,The doctor prescribed medication.,The doctor prescribed medicine.,"[ 2.5041327   8.434283    2.4090896  ... -0.47445917  1.9082283
  0.80850774]","[ 2.8774016   8.402006    2.6733723  ... -0.52202237  2.1345453
  1.1216427 ]"
573,The nurse administered care.,The nurse provided care.,[4.442664   5.471723   0.08662434 ... 0.9336603  0.88237476 0.99885243],[ 3.517308   4.3251204  1.7668213 ... -0.4823722  1.8872372  1.265207 ]
574,The patient recovered slowly.,The patient convalesced slowly.,[ 4.2161803  3.2911377  2.5827708 ... -2.8587785  2.388358   1.1786029],[ 5.369218   1.901314   1.884449  ... -2.3083751  1.4554747  1.9824516]
575,The hospital treated patients.,The hospital cared for patients.,[ 2.336738   3.7321136  2.242653  ... -2.731234  -1.2725356  2.3853579],"[ 3.370198    3.802187    2.3496723  ... -3.0437603  -0.06293324
  3.537853  ]"
576,The clinic provided services.,The clinic offered services.,"[ 2.5263934  -0.38673922  2.0599484  ... -2.6264083   0.4643939
  1.8776379 ]","[ 2.648987   -0.7733708   1.7335268  ... -2.4858794  -0.77705795
  2.0143287 ]"
577,The pharmacy dispensed drugs.,The pharmacy distributed drugs.,"[ 1.7227401e+00  5.1977038e+00  2.8032200e+00 ... -9.5221466e-01
  4.4088364e-03  1.1770455e+00]","[ 1.6256672   2.1977382   1.4251392  ... -1.1037196   0.19397162
  1.3569937 ]"
578,The store sold merchandise.,The store offered merchandise.,"[-0.77096826 -4.4338503   3.752425   ...  1.004617   -0.5217883
  1.7174623 ]","[ 0.5657605  -2.8635726   2.754666   ...  0.34207428  1.0496447
  1.1329346 ]"
579,The shop displayed goods.,The shop showcased goods.,[-1.0408697 -1.8108056  3.4217148 ... -1.38745   -0.5659855  1.7291481],"[-1.4676422  -2.5894353   3.2905781  ... -1.4496384  -0.10308509
  1.3982645 ]"
580,The market offered produce.,The market provided produce.,"[-0.11601195  2.240923    1.3834528  ... -0.03721795  1.1474535
  1.8271137 ]","[ 0.17474915  2.629457    1.5650666  ... -0.20103833  2.0874915
  1.9405422 ]"
581,The restaurant served food.,The restaurant offered food.,[-0.0190208 -1.2949977  2.321973  ... -1.1480129 -1.5534343  2.8605096],"[ 0.39448968 -1.5895911   1.9984694  ... -0.9256423  -0.8412181
  2.4071496 ]"
582,The café provided drinks.,The café offered beverages.,"[ 1.2569107  -1.3085488   4.6158967  ... -2.2307649   0.89115065
  2.468589  ]","[-0.08912907 -2.5321813   3.794248   ... -2.269881   -0.31278092
  3.255561  ]"
583,The bar served alcohol.,The bar dispensed alcohol.,"[ 0.20319648 -0.33739382  4.7841067  ... -2.21732     0.6276306
  1.2982117 ]","[ 2.147297    1.6432239   3.7880404  ... -1.9517084   0.03054567
  0.89382625]"
584,The hotel offered accommodation.,The hotel provided lodging.,"[ 4.0772285   0.16268739  3.15303    ... -2.5985591  -1.2466129
  2.9170098 ]",[ 3.550988   1.2610849  4.2450547 ... -3.050817   1.6169151  1.9034001]
585,The motel provided rooms.,The motel offered rooms.,"[ 5.07391     0.03640375  4.0926847  ... -2.3040996  -1.1194137
  0.76197994]",[ 4.926647  -0.6067494  3.4972038 ... -1.4132198 -2.6878304  1.5462353]
586,The inn offered beds.,The inn provided beds.,"[ 2.3163936  -1.4332135   1.6684967  ... -1.0017484   0.00622401
  2.4804835 ]","[ 2.7450538  -0.8506029   2.2077312  ... -1.3608801   0.97495824
  2.100901  ]"
587,The house was for sale.,The house was on the market.,[-1.585617  -2.9486592  2.733863  ... -0.6634374 -1.3015193  1.3905873],[-3.2486298 -3.0766919  2.3586612 ...  0.7942154 -1.9801518  2.3757093]
588,The apartment was rented.,The apartment was leased.,[ 2.5250013 -2.3837142  2.8746293 ... -1.5602815 -1.0908607  2.6556106],[ 1.3800979 -3.1250012  2.7473485 ... -1.6787145 -1.8423039  3.0070386]
589,The land was bought.,The land was purchased.,"[-3.2639263   1.8103268   2.8966796  ... -1.9668947   0.51545286
  2.0327003 ]",[-3.7662284  0.8028919  2.4368446 ... -1.9038988  0.3309916  1.7693888]
590,The property was sold.,The property was transferred.,"[-2.2069783  -0.24411535  2.6512399  ... -2.6098785  -1.5001848
  1.8126138 ]","[-2.2417903   0.60479486  1.3751051  ... -2.740249   -0.3824322
  1.752965  ]"
591,The building was constructed.,The building was erected.,"[-1.2064651  -3.0053968   0.50992197 ...  0.05212789 -1.7943008
  3.0914655 ]","[-0.82544804 -2.0866914   0.94988567 ...  0.16835257 -1.2658926
  2.9235973 ]"
592,The house was renovated.,The house was refurbished.,[-0.8269661 -3.9561203  1.4699574 ... -1.4632207 -1.7134702  3.361945 ],[-0.8168885 -4.33688    1.7938675 ... -1.5174395 -2.103013   3.6042972]
593,The room was decorated.,The room was adorned.,"[ 0.14998338 -4.941301   -0.47184792 ... -0.96345663 -1.6191667
  1.9254538 ]","[ 0.1485024  -4.055245    0.108179   ... -0.67693335 -0.8590015
  2.081902  ]"
594,The furniture was arranged.,The furniture was positioned.,"[-0.17249747 -3.3915832   2.348268   ... -0.9187584   2.1408772
  2.187381  ]","[-0.26637205 -2.9469757   2.2242634  ... -1.2898053   2.1771054
  2.6430645 ]"
595,The space was organized.,The space was arranged.,[ 1.1648973 -3.100454   2.2879045 ...  0.8520786 -1.0543845  0.7119305],[ 0.7899853 -2.921682   2.074644  ...  0.7704288 -1.4490563  0.7165748]
596,The area was cleaned.,The area was tidied.,"[ 0.18809894 -0.6870832   2.9772325  ... -0.4924357  -1.442956
  1.9751227 ]","[ 0.9907252  -2.6658957   1.7886044  ... -0.74969506 -2.2147603
  2.1388922 ]"
597,The place was tidy.,The place was neat.,"[ 2.0347462  -3.4939868   1.7250783  ...  0.4086996   0.53022146
  1.4657048 ]",[ 1.2613769 -4.118226   1.3377817 ...  0.5381812  0.324302   1.6450331]
598,The environment was clean.,The environment was pristine.,"[ 2.1727624   0.45235223  3.139082   ... -1.4041407  -0.68229264
  1.9285294 ]","[ 1.4299788   0.07176884  2.7296793  ... -1.4474329   0.09571419
  1.6219256 ]"
599,The air was fresh.,The air was pure.,"[ 2.645719    1.8146598   1.3768425  ... -0.2997545  -2.8522272
  0.91080296]",[ 2.3268104  3.1322677  1.5752932 ... -0.8537796 -3.0786057  0.8628441]
600,The water was clear.,The water was transparent.,[ 1.1628135  1.2882519  2.5418308 ... -1.2038366 -3.6986442  1.7282032],"[ 0.75296104  1.5017283   2.7324123  ... -0.8900151  -4.40006
  1.900903  ]"
601,The land was fertile.,The land was rich.,"[-1.888387    2.5421824   3.5655732  ... -2.7361887   0.31491414
  2.813464  ]",[-3.0587685  2.4239535  3.3412356 ... -3.063398   1.0280464  2.587091 ]
602,The soil was rich.,The soil was fertile.,"[-0.49305123  2.961761    3.4891815  ... -2.8365986  -2.0175653
  2.0285254 ]","[ 0.12338178  3.3304703   3.694818   ... -2.546289   -2.3665404
  2.233855  ]"
603,The plants were healthy.,The plants were thriving.,"[ 0.95979464  0.82777375  1.7963642  ... -0.7930107  -2.9874234
  3.4579034 ]","[ 1.2550538   0.43042105  1.5625184  ... -0.23905322 -3.0096793
  3.0552468 ]"
604,The flowers were blooming.,The flowers were blossoming.,"[ 1.9653312   1.3209189   0.21444948 ...  0.48936296 -2.7662175
  0.40743375]","[ 1.7236114   1.1989462   0.14293651 ...  0.11628089 -2.9718733
  0.5867326 ]"
605,The trees were growing.,The trees were flourishing.,"[-0.0778607   0.13644662  0.22360703 ... -1.2299961  -2.1194375
  0.9431673 ]","[ 0.34853163 -0.5932642   0.3906469  ... -1.2499394  -1.6352056
  1.5418217 ]"
606,The forest was lush.,The forest was verdant.,"[-0.00711963 -2.0883634   2.1309962  ... -2.2124896   0.04619744
  2.0952115 ]","[ 0.39078197 -1.525447    2.0180879  ... -2.4149134  -1.2883422
  1.5745527 ]"
607,The mountain was majestic.,The mountain was grand.,"[-0.30417448 -0.03277322  1.9209862  ...  0.03865574 -0.04993815
  2.5527596 ]","[-0.38641256  0.16249296  1.1884015  ...  0.7359942  -1.2919266
  2.3245373 ]"
608,The river was flowing.,The river was meandering.,"[ 1.078029    1.6407936   1.7794135  ... -0.0611489  -3.248413
  0.65405566]","[ 0.45093334 -0.9990325   1.5092953  ... -1.0704621  -1.7524872
  0.9988298 ]"
609,The lake was serene.,The lake was tranquil.,"[ 0.35837764 -2.5108352   2.0008907  ... -0.4255305  -0.65390635
  2.845559  ]",[ 0.8576976 -2.1525848  1.7008282 ... -0.5584882 -1.2701079  3.2823014]
610,The ocean was boundless.,The ocean was immense.,"[-0.8297286   3.262763    3.1847649  ... -0.85445327  0.18583174
 -0.83324295]","[-1.1080475   2.4904783   3.745971   ...  0.5387274  -1.603301
 -0.19575468]"
611,The beach was sandy.,The beach was coastal.,"[ 1.4083092  -1.0482839   4.2798343  ... -0.34691215 -0.28062364
  2.2748687 ]",[ 1.704024  -1.5100493  3.5124683 ...  1.4652743  1.4144971  2.508417 ]
612,The sky was clear.,The sky was cloudless.,"[ 0.19939634 -1.5987227   3.6063328  ... -1.9257176  -3.7153084
  1.5625635 ]",[-0.7199688 -1.9172612  3.44981   ... -1.1812152 -3.73893    1.0045627]
613,The sun was shining.,The sun was beaming.,"[-0.17575684  2.5320172   1.7860963  ...  1.2319121  -3.7984848
  2.6978154 ]",[-1.0529997  2.679908   2.5053508 ...  2.1598337 -3.0632257  1.9651881]
614,The moon was bright.,The moon was radiant.,"[ 0.35648102  0.46783265  2.7265453  ... -1.9458921  -3.2757764
  2.0539184 ]","[ 0.3515519   0.14398551  1.8862731  ... -2.134544   -3.505422
  2.9773452 ]"
615,The stars were visible.,The stars were apparent.,"[-0.23474419 -1.0483967   1.7187786  ...  0.72169363 -2.2970672
  0.82383204]","[-1.1057854  -1.4473388   1.1573159  ...  0.59365076 -2.0831592
  0.61500245]"
616,The wind was gentle.,The wind was soft.,"[ 3.7784164   0.6916375   0.45480594 ... -0.5727568  -0.3569006
 -0.2533949 ]","[ 3.736053    0.5549648   0.7126926  ... -1.1854308  -0.7007116
  0.06285727]"
617,The rain was light.,The rain was drizzling.,"[ 2.3544436   0.19578071  2.3225513  ... -0.7634463  -3.7119288
  0.50415456]","[ 0.63809806  0.18523395  0.92442626 ...  0.7941181  -3.502114
  0.4176092 ]"
618,The snow was falling.,The snow was accumulating.,"[ 0.29284242 -0.6528691  -3.0073473  ... -2.428305   -1.3387852
  0.7354136 ]",[ 0.5103621 -1.1376222 -1.9841026 ... -2.6220353 -0.8057941  0.4495678]
619,The ice was forming.,The ice was freezing.,"[ 0.55036503  1.2472446   1.2571206  ... -1.3837963  -1.1385772
  0.42985004]","[ 1.0005838   1.5085894   1.773329   ... -1.6605934  -0.56870854
  0.60062695]"
620,The fog was lifting.,The fog was dissipating.,"[ 0.78657484 -0.90914536  2.8498862  ... -0.8466326  -2.027633
  0.1195697 ]","[ 2.2054882  -2.228306    2.8164809  ... -1.7995749  -1.7325577
  0.25508365]"
621,The cloud was moving.,The cloud was drifting.,"[ 1.8390524   1.6408001   2.6769893  ...  0.02883169 -0.88205445
 -0.58399343]","[ 2.6482077   0.7142841   2.18775    ...  0.03437983 -0.91118586
 -0.89162123]"
622,The storm was passing.,The storm was receding.,"[ 0.20806758  1.7393119   1.8925505  ...  1.53449    -1.1158235
  1.1327064 ]",[ 1.2217851  0.5909942  0.7858293 ...  1.7649857 -0.9987455  0.7460551]
623,The weather was improving.,The weather was clearing.,[ 1.7387091 -2.0016541  1.0159557 ... -1.7342469 -1.6596165  1.9815562],"[ 1.6676041  -1.143061    0.94958293 ... -1.6349828  -1.9584306
  1.3807509 ]"
624,The climate was changing.,The climate was evolving.,[-0.7584516  1.0559323  1.7775736 ... -1.1197569 -1.5557269  2.4481518],"[-0.12268045 -0.19950233  1.8677406  ... -1.5277383  -1.2352784
  2.676338  ]"
625,The temperature was dropping.,The temperature was decreasing.,"[ 1.7200041  -0.73192227 -0.4583518  ... -1.4204609  -3.1930585
  2.1094906 ]","[ 1.6060711  -1.1671106   0.05191687 ... -1.2563056  -3.283897
  2.6026742 ]"
626,The heat was unbearable.,The heat was sweltering.,"[-2.4008973   2.9991982   3.3045688  ... -0.18316837 -1.7022436
  1.4889586 ]","[-2.9708793   1.7370685   2.965544   ... -0.07757895 -1.9538078
  1.5259348 ]"
627,The cold was biting.,The cold was frigid.,"[ 0.3455041  -0.36058986 -2.137911   ...  0.16800646 -0.41471156
  1.0268161 ]",[ 1.1352425 -0.2173389 -2.5820398 ... -1.2415481 -1.0674444  1.1496297]
628,The season was ending.,The season was concluding.,"[ 2.1075706  -3.7487156  -0.2463269  ...  0.08045249 -0.35860175
  1.0523562 ]","[ 1.9154766  -4.6081953  -0.5578454  ...  0.27596658 -0.34928733
  1.7756468 ]"
629,The year was passing.,The year was progressing.,"[-0.01971097 -3.7395103  -0.03620398 ...  0.8977626   0.48701182
  1.0971689 ]","[ 0.5788147  -4.1683016   0.7275221  ...  0.2602828   0.05771055
  1.2808832 ]"
